"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             30.07796591|                            -95.20004337|5210 SHADY  GARDEN DR, HOUSTON TX 77339|2017-06-21 08:24:00.000|2017-06-21 09:24:00.000|2017-06-21 12:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69952640|                            -95.53312602|8330 TRIOLA LN, HOUSTON TX 77036|2017-06-21 09:08:00.000|2017-06-21 10:08:00.000|2017-06-21 11:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86043696|                            -95.38439906|6730 AIRLINE DR, HOUSTON TX 77076|2017-06-21 11:12:00.000|2017-06-21 12:12:00.000|2017-06-21 13:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61894147|                            -95.22457862|10950 TANNER PARK CT 2103, HOUSTON TX 77089|2017-06-21 12:21:00.000|2017-06-21 13:21:00.000|2017-06-21 15:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78357950|                            -95.71688743|19945 KATY FWY, HOUSTON TX 77084|2017-06-21 13:15:00.000|2017-06-21 14:15:00.000|2017-06-21 16:35:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85303104|                            -95.36883082|605 HARKNESS, HOUSTON TX 77026|2017-06-21 13:05:00.000|2017-06-21 14:05:00.000|2017-06-21 13:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70045336|                            -95.56726201|10555 TURTLEWOOD CT 2516, HOUSTON TX 77072|2017-06-19 12:54:00.000|2017-06-19 13:54:00.000|2017-06-19 16:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82246344|                            -95.29772842|7306 APACHE ST, HOUSTON TX 77028|2017-06-19 14:51:00.000|2017-06-19 15:51:00.000|2017-06-19 20:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70000447|                            -95.44406518|4114 UNDERWOOD ST, HOUSTON TX 77025|2017-06-19 16:02:00.000|2017-06-19 17:02:00.000|2017-06-20 11:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68682414|                            -95.32682709|6002 SOUTHMONT ST, HOUSTON TX 77033|2017-06-12 14:38:00.000|2017-06-12 15:38:00.000|2017-06-13 10:30:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83031032|                            -95.50229005|8520 PITNER RD 2711, HOUSTON TX 77080|2017-06-12 15:31:00.000|2017-06-12 16:31:00.000|2017-06-13 11:35:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60292826|                            -95.41009410|14100 DEL PAPA ST 106, HOUSTON TX 77047|2016-10-18 12:54:00.000|2016-10-18 13:54:00.000|2016-10-18 15:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83405332|                            -95.34836986|8203 MILLICENT ST, HOUSTON TX 77093|2016-10-18 14:07:00.000|2016-10-18 15:07:00.000|2016-10-18 18:06:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73299963|                            -95.46093889|3100 POST OAK BLVD 226, HOUSTON TX 77056|2016-10-18 14:18:00.000|2016-10-18 15:18:00.000|2016-10-19 18:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.65525628|                            -95.50428986|6405 BELLFORT ST 17, HOUSTON TX 77035|2016-10-18 17:02:00.000|2016-10-18 18:02:00.000|2016-10-19 10:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58418474|                            -95.46915004|16511 PARKRIDGE CT, HOUSTON TX 77053|2016-10-19 08:53:00.000|2016-10-19 09:53:00.000|2016-10-19 11:54:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61760551|                            -95.31315506|6113 ALLISON RD 23, HOUSTON TX 77048|2016-10-20 13:12:00.000|2016-10-20 14:12:00.000|2016-10-20 15:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81473387|                            -95.45785390|4600 SHERWOOOD LN 136, HOUSTON TX 77092|2016-10-20 13:17:00.000|2016-10-20 14:17:00.000|2016-10-20 15:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78059483|                            -95.36757428|2407 S HWY 6 S, HOUSTON TX 77082|2016-10-20 14:19:00.000|2016-10-20 15:19:00.000|2016-10-21 10:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59577887|                            -95.22434966|11006 SAGECREST LN, HOUSTON TX 77089|2016-10-20 15:19:00.000|2016-10-20 16:19:00.000|2016-10-21 11:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80837083|                            -95.23522209|11203 PANDORA DR, HOUSTON TX 77013|2016-10-20 16:05:00.000|2016-10-20 17:05:00.000|2016-10-21 10:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85565310|                            -95.35245288|2009 SCHILDER DR, HOUSTON TX 77093|2016-10-20 16:12:00.000|2016-10-20 17:12:00.000|2016-10-20 19:19:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61137406|                            -95.43642720|3919 SMOOTH OAK LN, HOUSTON TX 77053|2016-10-20 16:49:00.000|2016-10-20 17:49:00.000|2016-10-21 11:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64220225|                            -95.50385055|12380 SANDPIPER DR, HOUSTON TX 77035|2016-10-22 15:54:00.000|2016-10-22 16:54:00.000|2016-10-23 12:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75299826|                            -95.35508552|801 CHARTRES ST, HOUSTON TX 77003|2016-10-23 08:32:00.000|2016-10-23 09:32:00.000|2016-10-23 11:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72607895|                            -95.51236897|3601 DUNVALE RD, HOUSTON TX 77063|2016-10-24 07:48:00.000|2016-10-24 08:48:00.000|2016-10-24 09:06:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82118731|                            -95.37802461|3880 NORTH FWY, HOUSTON TX 77022|2016-10-24 08:10:00.000|2016-10-24 09:10:00.000|2016-10-24 09:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66836655|                            -95.58385275|11710 FAIRPOINT DR, HOUSTON TX 77099|2016-10-24 08:19:00.000|2016-10-25 08:19:00.000|2016-10-31 08:23:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.70608664|                            -95.61379930|6635 BELLAIRE GARDENS DR, HOUSTON TX 77072|2016-10-24 08:23:00.000|2016-10-24 09:23:00.000|2016-10-24 11:25:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71323846|                            -95.56179140|10300 TOWN PARK DR, HOUSTON TX 77072|2016-10-24 09:44:00.000|2016-10-25 09:44:00.000|2016-10-24 12:24:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.68816138|                            -95.43193452|3605 TIMBERSIDE CIRCLE DR, HOUSTON TX 77025|2016-10-26 17:21:00.000|2016-10-26 18:21:00.000|2016-10-27 14:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.56053576|                            -95.13135677|914 BUOY RD, HOUSTON TX 77062|2016-10-28 07:32:00.000|2016-10-29 07:32:00.000|2016-10-31 08:23:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.70898580|                            -95.30205576|6527 KERNEL ST, HOUSTON TX 77087|2016-10-28 10:58:00.000|2016-10-28 11:58:00.000|2016-10-28 15:55:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86632925|                            -95.30842200|10550 ONSLOW ST, HOUSTON TX 77016|2017-05-05 14:05:00.000|2017-05-05 15:05:00.000|2017-05-05 17:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87314311|                            -95.48843207|6327 DEIRDRE ANNE DR, HOUSTON TX 77088|2017-05-05 14:21:00.000|2017-05-05 15:21:00.000|2017-05-06 14:53:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73716294|                            -95.50461535|2717 STONEY BROOK DR 711, HOUSTON TX 77063|2017-05-03 10:59:00.000|2017-05-03 11:59:00.000|2017-05-03 13:36:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64410881|                            -95.45793859|12601 DEMARCO CT, HOUSTON TX 77045|2017-03-01 07:37:00.000|2017-03-01 08:37:00.000|2017-03-01 09:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.92814451|                            -95.39153241|15709 LILLJA RD, HOUSTON TX 77060|2017-03-01 07:49:00.000|2017-03-01 08:49:00.000|2017-03-01 08:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71640406|                            -95.34859692|4455 CULLEN BLVD, HOUSTON TX 77033|2017-03-01 08:02:00.000|2017-03-01 09:02:00.000|2017-03-01 10:03:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.98759750|                            -95.11476483|1522 BIG DEER DR, HOUSTON TX 77532|2017-03-01 08:18:00.000|2017-03-01 09:18:00.000|2017-03-01 18:25:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.76142845|                            -95.57751988|100 WILCREST DR, HOUSTON TX 77042|2017-03-01 14:45:00.000|2017-03-03 14:45:00.000|2017-03-01 22:22:40.810|INVESTIGATION / BITE FOLLOW UP / Priority 4                 
1|                             29.76933398|                            -95.30354050|1046 ZOE ST, HOUSTON TX 77020|2017-03-01 14:55:00.000|2017-03-01 15:55:00.000|2017-03-02 19:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70686678|                            -95.51506280|7500 BELLAIRE BLVD, HOUSTON TX 77036|2017-03-01 15:48:00.000|2017-03-02 15:48:00.000|2017-03-02 07:48:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.72380549|                            -95.37258606|2410 WENTWORTH ST, HOUSTON TX 77004|2017-03-01 15:45:00.000|2017-03-01 16:45:00.000|2017-03-01 17:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58102874|                            -95.11732763|15803 ELK PARK LN, HOUSTON TX 77062|2017-03-01 16:01:00.000|2017-03-01 17:01:00.000|2017-03-01 21:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70914038|                            -95.57882030|4374 YUPON RIDGE DR, HOUSTON TX 77072|2017-09-07 09:34:00.000|2017-09-07 10:34:00.000|2017-09-07 14:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61295161|                            -95.48613899|6714 LOMA VISTA ST, HOUSTON TX 77085|2017-09-01 15:09:00.000|2017-09-01 16:09:00.000|2017-09-01 15:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82872862|                            -95.30983226|5619 KITTRIDGE ST, HOUSTON TX 77028|2017-09-01 15:26:00.000|2017-09-01 16:26:00.000|2017-09-01 16:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74033688|                            -95.36765665|1804 DENNIS ST, HOUSTON TX 77004|2017-09-07 12:29:00.000|2017-09-07 13:29:00.000|2017-09-08 09:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74679183|                            -95.58099369|11602 BRIAR ROSE DR, HOUSTON TX 77077|2017-09-07 13:04:00.000|2017-09-07 14:04:00.000|2017-09-08 11:09:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74660508|                            -95.38570320|309 STRATFORD ST 12, HOUSTON TX 77006|2017-09-07 13:18:00.000|2017-09-07 14:18:00.000|2017-09-08 13:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82972247|                            -95.40745987|512 SIKES ST, HOUSTON TX 77018|2017-09-07 13:19:00.000|2017-09-07 14:19:00.000|2017-09-07 16:56:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75484895|                            -95.34811485|2356 SPERBER LN, HOUSTON TX 77003|2017-09-07 13:27:00.000|2017-09-07 14:27:00.000|2017-09-07 15:35:00.000|INVESTIGATION / BITE / Priority 1                           
